pcgs_id,coin_name,kind,score,year,source
1211201851,西藏银币十两,XF,45,1950,coindata
1211201857,袁世凯像壹圆,XF,45,1921,coindata
1211201859,袁世凯像壹圆,XF,45,1914,coindata
1211201863,袁世凯像壹圆,XF,45,1914,coindata
1211201865,袁世凯像壹圆,XF,45,1921,coindata
1211201879,袁世凯像壹圆,XF,45,1921,coindata
1211201881,袁世凯像壹圆,XF,45,1914,coindata
1211201883,袁世凯像壹圆,XF,45,1914,coindata
1211201885,袁世凯像壹圆,XF,45,1914,coindata
1211201887,袁世凯像壹圆,XF,45,1914,coindata
1211201889,袁世凯像壹圆,XF,45,1914,coindata
1211201891,袁世凯像壹圆,XF,45,1914,coindata
1211201893,袁世凯像壹圆,XF,45,1914,coindata
1211201895,袁世凯像壹圆,XF,45,1914,coindata
1211201897,袁世凯像壹圆,XF,45,1914,coindata
1211201899,袁世凯像壹圆,XF,45,1914,coindata
1211201901,袁世凯像壹圆,XF,45,1914,coindata
1211201903,袁世凯像壹圆,XF,45,1914,coindata
1211201905,袁世凯像壹圆,XF,45,1914,coindata
1211201907,袁世凯像壹圆,XF,45,1914,coindata
1211201909,袁世凯像壹圆,XF,45,1914,coindata
1211201911,袁世凯像壹圆,XF,45,1914,coindata
1211201913,袁世凯像壹圆,XF,45,1914,coindata
1211201919,造币总厂一圆,XF,45,1908,coindata
1211201943,福建省造二角,XF,45,1928,coindata
1211201949,袁世凯像壹圆,XF,45,1914,coindata
1211201955,袁世凯像壹圆,XF,45,1920,coindata
1211202289,开国纪念壹圆,XF,45,1927,coindata
1211202291,唐继尧像半圆,XF,45,1919,coindata
1211202295,袁世凯像壹圆,XF,45,1914,coindata
1211202297,袁世凯像壹圆,XF,45,1914,coindata
1211202299,袁世凯像壹圆,XF,45,1914,coindata
1211202301,袁世凯像壹圆,XF,45,1914,coindata
1211202303,袁世凯像壹圆,XF,45,1914,coindata
1211202305,袁世凯像壹圆,XF,45,1914,coindata
1211202307,袁世凯像壹圆,XF,45,1914,coindata
1211202309,袁世凯像壹圆,XF,45,1914,coindata
1211202311,袁世凯像壹圆,XF,45,1914,coindata
1211202313,袁世凯像壹圆,XF,45,1921,coindata
1211202337,袁世凯像壹圆,XF,45,1914,coindata
1211202339,袁世凯像壹圆,XF,45,1921,coindata
1211202345,云南省造半圆,XF,45,1911,coindata
1211202651,袁世凯像壹圆,XF,45,1914,coindata
1211202873,袁世凯像中圆,XF,45,1914,coindata
1211203293,开国纪念壹圆,XF,45,1927,coindata
1211203305,袁世凯像壹圆,XF,45,1914,coindata
1211203493,袁世凯像壹圆,XF,45,1914,coindata
1211204021,北洋局造一圆,XF,45,1908,coindata
1211204099,开国纪念壹圆,XF,45,1927,coindata
1211204127,袁世凯像壹圆,XF,45,1914,coindata
1211204137,云南省造贰角,XF,45,1949,coindata
1211204143,云南省造半圆,XF,45,1932,coindata
1211204165,四川银币壹圆,XF,45,1912,coindata
1211204167,四川银币壹圆,XF,45,1912,coindata
1211204169,四川银币壹圆,XF,45,1912,coindata
1211204267,云南省造半圆,XF,45,1932,coindata
1211204269,云南省造半圆,XF,45,1932,coindata
1211204271,云南省造半圆,XF,45,1932,coindata
1211204319,袁世凯像壹圆,XF,45,1914,coindata
1211204321,袁世凯像壹圆,XF,45,1914,coindata
1211204323,孙中山像壹圆,XF,45,1934,coindata
1211204325,孙中山像壹圆,XF,45,1934,coindata
1211204327,孙中山像壹圆,XF,45,1934,coindata
1211204329,孙中山像壹圆,XF,45,1934,coindata
1211204331,袁世凯像壹圆,XF,45,1920,coindata
1211204335,袁世凯像壹圆,XF,45,1914,coindata
1211204375,袁世凯像壹圆,XF,45,1914,coindata
1211204407,袁世凯像壹圆,XF,45,1920,coindata
1211204431,袁世凯像壹圆,XF,45,1914,coindata
1211204433,袁世凯像壹圆,XF,45,1914,coindata
1211204435,袁世凯像壹圆,XF,45,1914,coindata
1211204439,开国纪念壹圆,XF,45,1927,coindata
1211204517,袁世凯像壹圆,XF,45,1914,coindata
1211204521,北洋局造一圆,XF,45,1908,coindata
1211204529,大清银币壹圆,XF,45,1911,coindata
1211204551,西藏银币十两,XF,45,1949,coindata
1211204633,北洋局造一圆,XF,45,1908,coindata
1211204731,袁世凯像壹圆,XF,45,1914,coindata
1211204733,袁世凯像壹圆,XF,45,1914,coindata
1211204737,袁世凯像壹圆,XF,45,1920,coindata
1211204751,袁世凯像壹圆,XF,45,1914,coindata
1211204755,云南省造贰角,XF,45,1932,coindata
1211204757,云南省造贰角,XF,45,1932,coindata
1211204973,袁世凯像壹圆,XF,45,1914,coindata
1211204981,袁世凯像壹角,XF,45,1914,coindata
1211205805,四川省造卢比,XF,45,1930,coindata
1211205821,袁世凯像壹圆,XF,45,1920,coindata
1211205823,袁世凯像壹圆,XF,45,1920,coindata
1211205825,袁世凯像壹圆,XF,45,1914,coindata
1211205827,袁世凯像壹圆,XF,45,1914,coindata
1211205829,袁世凯像壹圆,XF,45,1914,coindata
1211205831,袁世凯像壹圆,XF,45,1914,coindata
1211205861,袁世凯像贰角,XF,45,1916,coindata
1211205863,袁世凯像壹圆,XF,45,1914,coindata
1211205887,袁世凯像壹圆,XF,45,1914,coindata
1211205889,袁世凯像壹圆,XF,45,1914,coindata
1211206135,云南省造半圆,XF,45,1911,coindata
1211206137,云南省造半圆,XF,45,1911,coindata
1211206141,云南省造半圆,XF,45,1911,coindata
1211206159,云南省造半圆,XF,45,1911,coindata
1211206161,云南省造半圆,XF,45,1911,coindata
1211206169,云南省造半圆,XF,45,1911,coindata
1211206175,云南省造半圆,XF,45,1911,coindata
1211206183,云南省造半圆,XF,45,1911,coindata
1211206187,云南省造半圆,XF,45,1911,coindata
1211206191,云南省造半圆,XF,45,1911,coindata
1211206197,云南省造半圆,XF,45,1911,coindata
1211206199,云南省造半圆,XF,45,1911,coindata
1211206205,云南省造半圆,XF,45,1911,coindata
1211206215,云南省造半圆,XF,45,1911,coindata
1211206217,云南省造半圆,XF,45,1911,coindata
1211206229,云南省造半圆,XF,45,1911,coindata
1211206231,云南省造半圆,XF,45,1911,coindata
1211206235,云南省造半圆,XF,45,1911,coindata
1211206237,开国纪念壹圆,XF,45,1927,coindata
1211206241,袁世凯像壹圆,XF,45,1921,coindata
1211206243,袁世凯像壹圆,XF,45,1914,coindata
1211206245,袁世凯像壹圆,XF,45,1914,coindata
1211206351,大清银币壹圆,XF,45,1911,coindata
1211206533,广东省造贰毫,XF,45,1922,coindata
1211206535,广东省造贰毫,XF,45,1922,coindata
1211206537,广东省造贰毫,XF,45,1922,coindata
1211206539,广东省造贰毫,XF,45,1922,coindata
1211206541,广东省造贰毫,XF,45,1922,coindata
1211206543,广东省造贰毫,XF,45,1922,coindata
1211206545,广东省造贰毫,XF,45,1921,coindata
1211206547,广东省造贰毫,XF,45,1921,coindata
1211206549,广东省造贰毫,XF,45,1921,coindata
1211206551,广东省造贰毫,XF,45,1921,coindata
1211206553,广东省造贰毫,XF,45,1920,coindata
1211206555,广东省造贰毫,XF,45,1920,coindata
1211206557,广东省造贰毫,XF,45,1920,coindata
1211206559,广东省造贰毫,XF,45,1920,coindata
1211206561,广东省造贰毫,XF,45,1920,coindata
1211206563,广东省造贰毫,XF,45,1920,coindata
1211206565,广东省造贰毫,XF,45,1920,coindata
1211206567,广东省造贰毫,XF,45,1920,coindata
1211206569,广东省造贰毫,XF,45,1920,coindata
1211206571,广东省造贰毫,XF,45,1920,coindata
1211206573,广东省造贰毫,XF,45,1920,coindata
1211206575,广东省造贰毫,XF,45,1919,coindata
1211206577,广东省造贰毫,XF,45,1919,coindata
1211206733,北洋局造一圆,XF,45,1908,coindata
1211206737,袁世凯像壹圆,XF,45,1914,coindata
1211206741,江南省造二角,XF,45,1898,coindata
1211206745,新疆喀造伍钱,XF,45,1904,coindata
1211206955,孙中山像壹圆,XF,45,1934,coindata
1211206971,袁世凯像壹圆,XF,45,1914,coindata
1211206973,大清银币壹圆,XF,45,1911,coindata
1211207217,唐继尧像半圆,XF,45,1919,coindata
1211207237,袁世凯像壹圆,XF,45,1914,coindata
1211207241,袁世凯像壹圆,XF,45,1914,coindata
1211207247,袁世凯像壹圆,XF,45,1919,coindata
1211207257,开国纪念壹圆,XF,45,1927,coindata
1211207259,四川银币壹圆,XF,45,1912,coindata
1211207263,袁世凯像壹圆,XF,45,1914,coindata
1211207323,孙中山像壹圆,XF,45,1934,coindata
1211207327,袁世凯像壹圆,XF,45,1914,coindata
1211207329,袁世凯像壹圆,XF,45,1914,coindata
1211207333,袁世凯像壹圆,XF,45,1914,coindata
1211207335,袁世凯像壹圆,XF,45,1920,coindata
1211207337,袁世凯像壹圆,XF,45,1921,coindata
1211207341,云南省造半圆,XF,45,1911,coindata
1211207343,云南省造半圆,XF,45,1911,coindata
1211207349,云南省造半圆,XF,45,1911,coindata
1211207351,云南省造半圆,XF,45,1911,coindata
1211207437,福建官局贰毫,XF,45,1912,coindata
1211207439,福建官局贰毫,XF,45,1912,coindata
1211207579,广东省造一圆,XF,45,1890,coindata
1211207581,湖北省造一圆,XF,45,1909,coindata
1211207625,湖北省造一圆,XF,45,1895,coindata
1211207627,湖北省造一圆,XF,45,1909,coindata
1211207629,江南省造一圆,XF,45,1904,coindata
1211207631,江南省造一圆,XF,45,1904,coindata
1211207633,广东省造一圆,XF,45,1890,coindata
1211207645,袁世凯像壹圆,XF,45,1921,coindata
1211207653,北洋局造一圆,XF,45,1899,coindata
1211207665,云南省造半圆,XF,45,1932,coindata
1211207669,北洋局造一圆,XF,45,1908,coindata
1211207671,袁世凯像壹圆,XF,45,1914,coindata
1211207673,袁世凯像壹圆,XF,45,1914,coindata
1211207677,云南省造半圆,XF,45,1932,coindata
1211207681,袁世凯像壹圆,XF,45,1914,coindata
1211207685,袁世凯像壹圆,XF,45,1914,coindata
1211207689,袁世凯像壹圆,XF,45,1914,coindata
1211207691,袁世凯像壹圆,XF,45,1914,coindata
1211207693,袁世凯像壹圆,XF,45,1914,coindata
1211207697,福建官局二角,XF,45,1902,coindata
1211207701,湖北省造二角,XF,45,1895,coindata
1211207715,袁世凯像壹圆,XF,45,1921,coindata
1211207717,袁世凯像壹圆,XF,45,1921,coindata
1211207719,袁世凯像壹圆,XF,45,1921,coindata
1211207721,袁世凯像壹圆,XF,45,1914,coindata
1211207723,袁世凯像壹圆,XF,45,1914,coindata
1211207735,袁世凯像壹圆,XF,45,1914,coindata
1211207737,袁世凯像壹圆,XF,45,1914,coindata
1211207739,袁世凯像壹圆,XF,45,1914,coindata
1211207741,袁世凯像壹圆,XF,45,1914,coindata
1211207743,袁世凯像壹圆,XF,45,1914,coindata
1211207745,袁世凯像壹圆,XF,45,1914,coindata
1211207747,袁世凯像壹圆,XF,45,1914,coindata
1211207749,袁世凯像壹圆,XF,45,1914,coindata
1211207751,袁世凯像壹圆,XF,45,1914,coindata
1211207753,袁世凯像壹圆,XF,45,1914,coindata
1211207755,袁世凯像壹圆,XF,45,1914,coindata
1211207757,袁世凯像壹圆,XF,45,1914,coindata
1211207759,袁世凯像壹圆,XF,45,1914,coindata
1211207761,袁世凯像壹圆,XF,45,1914,coindata
1211207763,袁世凯像壹圆,XF,45,1914,coindata
1211207765,袁世凯像壹圆,XF,45,1914,coindata
1211207767,袁世凯像壹圆,XF,45,1914,coindata
1211207769,袁世凯像壹圆,XF,45,1914,coindata
1211207771,袁世凯像壹圆,XF,45,1914,coindata
1211207825,云南省造二角,XF,45,1911,coindata
1211207827,云南省造二角,XF,45,1911,coindata
1211207833,云南省造二角,XF,45,1911,coindata
1211207837,云南省造二角,XF,45,1911,coindata
1211207845,云南省造二角,XF,45,1911,coindata
1211207847,云南省造二角,XF,45,1911,coindata
1211207849,云南省造二角,XF,45,1911,coindata
1211207851,云南省造二角,XF,45,1911,coindata
1211207855,云南省造二角,XF,45,1911,coindata
1211207861,云南省造二角,XF,45,1911,coindata
1211207863,云南省造二角,XF,45,1911,coindata
1211207865,云南省造二角,XF,45,1911,coindata
1211207867,云南省造二角,XF,45,1911,coindata
1211207881,东三省造二角,XF,45,1912,coindata
1211207885,东三省造二角,XF,45,1909,coindata
1211207891,东三省造二角,XF,45,1912,coindata
1211207897,东三省造二角,XF,45,1909,coindata
1211207899,东三省造二角,XF,45,1909,coindata
1211207903,东三省造二角,XF,45,1909,coindata
1211207905,东三省造二角,XF,45,1909,coindata
1211207907,东三省造二角,XF,45,1907,coindata
1211207909,东三省造二角,XF,45,1914,coindata
1211207911,东三省造二角,XF,45,1909,coindata
1211207913,东三省造二角,XF,45,1909,coindata
1211207919,东三省造二角,XF,45,1907,coindata
1211207921,东三省造二角,XF,45,1909,coindata
1211207923,东三省造二角,XF,45,1909,coindata
1211207927,东三省造二角,XF,45,1907,coindata
1211207931,东三省造二角,XF,45,1909,coindata
1211207933,东三省造二角,XF,45,1909,coindata
1211207937,东三省造二角,XF,45,1914,coindata
1211207939,东三省造二角,XF,45,1909,coindata
1211207941,东三省造二角,XF,45,1914,coindata
1211207947,东三省造二角,XF,45,1909,coindata
1211207949,东三省造二角,XF,45,1909,coindata
1211207953,东三省造二角,XF,45,1909,coindata
1211207961,江南省造一角,XF,45,1899,coindata
1211207969,开国纪念壹圆,XF,45,1927,coindata
1211207971,开国纪念壹圆,XF,45,1927,coindata
1211207975,开国纪念壹圆,XF,45,1927,coindata
1211207987,北洋局造一圆,XF,45,1908,coindata
1211207989,北洋局造一圆,XF,45,1908,coindata
1211207991,袁世凯像壹圆,XF,45,1914,coindata
1211208003,唐继尧像半圆,XF,45,1919,coindata
1211208005,唐继尧像半圆,XF,45,1919,coindata
1211208017,吉林省造二角,XF,45,1903,coindata
1211208019,吉林省造二角,XF,45,1901,coindata
1211208049,孙中山像贰毫,XF,45,1929,coindata
1211208055,云南省造半圆,XF,45,1911,coindata
1211208057,云南省造贰角,XF,45,1932,coindata
1211208069,袁世凯像壹圆,XF,45,1919,coindata
1211208079,袁世凯像壹圆,XF,45,1914,coindata
1211208081,袁世凯像壹圆,XF,45,1914,coindata
1211208083,袁世凯像壹圆,XF,45,1914,coindata
1211208085,袁世凯像壹圆,XF,45,1914,coindata
1211208087,袁世凯像壹圆,XF,45,1914,coindata
1211208089,袁世凯像壹圆,XF,45,1914,coindata
1211208091,袁世凯像壹圆,XF,45,1914,coindata
1211208093,袁世凯像壹圆,XF,45,1914,coindata
1211208095,袁世凯像壹圆,XF,45,1914,coindata
1211208097,袁世凯像壹圆,XF,45,1921,coindata
1211208119,袁世凯像壹圆,XF,45,1921,coindata
1211208121,袁世凯像壹圆,XF,45,1920,coindata
1211208127,袁世凯像壹圆,XF,45,1921,coindata
1211208137,东三省造二角,XF,45,1909,coindata
1211208147,北洋局造一圆,XF,45,1900,coindata
1211208151,袁世凯像壹圆,XF,45,1914,coindata
1211208153,袁世凯像壹圆,XF,45,1914,coindata
1211208157,江南省造一圆,XF,45,1904,coindata
1211208159,北洋局造一圆,XF,45,1908,coindata
1211208161,北洋局造一圆,XF,45,1908,coindata
1211208165,四川银币壹圆,XF,45,1912,coindata
1211208167,四川银币壹圆,XF,45,1912,coindata
1211208171,四川银币壹圆,XF,45,1912,coindata
1211208221,云南省造贰角,XF,45,1932,coindata
1211208231,广东省造贰毫,XF,45,1912,coindata
1211208235,袁世凯像壹圆,XF,45,1914,coindata
1211208263,袁世凯像壹圆,XF,45,1921,coindata
1211208269,袁世凯像壹圆,XF,45,1914,coindata
1211208279,袁世凯像壹圆,XF,45,1914,coindata
1211208281,袁世凯像壹圆,XF,45,1914,coindata
1211208285,袁世凯像壹圆,XF,45,1914,coindata
1211208289,袁世凯像壹圆,XF,45,1921,coindata
1211208295,孙中山像壹圆,XF,45,1933,coindata
1211208299,北洋局造一圆,XF,45,1903,coindata
1211208311,袁世凯像壹圆,XF,45,1914,coindata
1211208319,北洋局造一圆,XF,45,1908,coindata
1211208327,袁世凯像壹圆,XF,45,1914,coindata
1211208329,袁世凯像壹圆,XF,45,1914,coindata
1211208383,袁世凯像壹圆,XF,45,1920,coindata
1211208385,袁世凯像壹圆,XF,45,1914,coindata
1211208417,袁世凯像壹圆,XF,45,1914,coindata
1211208423,袁世凯像壹圆,XF,45,1914,coindata
1211208437,袁世凯像壹圆,XF,45,1914,coindata
1211208441,袁世凯像壹圆,XF,45,1914,coindata
1211208469,袁世凯像壹圆,XF,45,1914,coindata
1211208475,袁世凯像壹圆,XF,45,1914,coindata
1211208505,福建官局二角,XF,45,1902,coindata
1211208507,湖北省造二角,XF,45,1895,coindata
1211208525,云南省造二角,XF,45,1911,coindata
1211208571,袁世凯像壹圆,XF,45,1920,coindata
1211208587,袁世凯像壹圆,XF,45,1914,coindata
1211208643,开国纪念壹圆,XF,45,1927,coindata
1211208717,云南省造半圆,XF,45,1911,coindata
1211208721,四川省造卢比,XF,45,1930,coindata
1211208727,东三省造二角,XF,45,1909,coindata
1211208749,福建省造二角,XF,45,1924,coindata
1211208753,福建省造一角,XF,45,1894,coindata
1211208759,袁世凯像壹圆,XF,45,1914,coindata
1211208765,袁世凯像壹圆,XF,45,1914,coindata
1211208791,袁世凯像壹圆,XF,45,1914,coindata
1211208795,袁世凯像壹圆,XF,45,1914,coindata
1211208797,袁世凯像壹圆,XF,45,1914,coindata
1211208799,袁世凯像壹圆,XF,45,1914,coindata
1211208801,袁世凯像壹圆,XF,45,1914,coindata
1211208803,袁世凯像壹圆,XF,45,1921,coindata
1211208805,袁世凯像壹圆,XF,45,1921,coindata
1211208813,开国纪念壹圆,XF,45,1927,coindata
1211208819,袁世凯像贰角,XF,45,1914,coindata
1211208831,云南省造半圆,XF,45,1911,coindata
1211208833,云南省造半圆,XF,45,1911,coindata
1211208845,云南省造半圆,XF,45,1911,coindata
1211208855,云南省造半圆,XF,45,1911,coindata
1211208857,云南省造半圆,XF,45,1911,coindata
1211208863,云南省造半圆,XF,45,1911,coindata
1211208867,云南省造半圆,XF,45,1911,coindata
1211208871,云南省造半圆,XF,45,1911,coindata
1211208873,云南省造半圆,XF,45,1911,coindata
1211208877,云南省造半圆,XF,45,1911,coindata
1211208885,云南省造半圆,XF,45,1911,coindata
1211208895,云南省造半圆,XF,45,1932,coindata
1211208899,云南省造贰角,XF,45,1932,coindata
1211208921,云南省造贰角,XF,45,1932,coindata
1211208927,云南省造贰角,XF,45,1932,coindata
1211208929,云南省造贰角,XF,45,1932,coindata
1211208933,云南省造贰角,XF,45,1932,coindata
1211208943,云南省造贰角,XF,45,1932,coindata
1211208945,云南省造贰角,XF,45,1932,coindata
1211208961,云南省造贰角,XF,45,1932,coindata
1211208967,云南省造二角,XF,45,1911,coindata
1211208971,四川银币壹圆,XF,45,1912,coindata
1211209007,西藏章嘎嘎布,XF,45,1912,coindata
1211209009,西藏章嘎嘎布,XF,45,1912,coindata
1211209011,西藏章嘎嘎布,XF,45,1912,coindata
1211209013,西藏章嘎嘎布,XF,45,1912,coindata
1211209015,西藏章嘎嘎布,XF,45,1912,coindata
1211209017,西藏章嘎嘎布,XF,45,1912,coindata
1211209019,西藏章嘎嘎布,XF,45,1912,coindata
1211209021,西藏章嘎嘎布,XF,45,1912,coindata
1211209023,西藏章嘎嘎布,XF,45,1912,coindata
1211209025,西藏章嘎嘎布,XF,45,1912,coindata
1211209027,西藏章嘎嘎布,XF,45,1912,coindata
1211209029,西藏章嘎嘎布,XF,45,1912,coindata
1211209031,西藏章嘎嘎布,XF,45,1912,coindata
1211209033,西藏章嘎嘎布,XF,45,1912,coindata
1211209095,袁世凯像壹圆,XF,45,1919,coindata
1211209129,袁世凯像壹圆,XF,45,1914,coindata
1211209137,袁世凯像壹圆,XF,45,1914,coindata
1211209139,袁世凯像壹圆,XF,45,1914,coindata
1211209145,北洋局造一圆,XF,45,1908,coindata
1211209169,袁世凯像壹圆,XF,45,1914,coindata
1211209241,云南省造半圆,XF,45,1908,coindata
1211209243,云南省造半圆,XF,45,1908,coindata
1211209245,云南省造半圆,XF,45,1908,coindata
1211209249,四川省造卢比,XF,45,1902,coindata
1211209251,四川省造卢比,XF,45,1930,coindata
1211209413,云南省造半圆,XF,45,1908,coindata
1211209415,云南省造半圆,XF,45,1908,coindata
1211209417,云南省造半圆,XF,45,1908,coindata
1211209419,云南省造半圆,XF,45,1908,coindata
1211209421,云南省造半圆,XF,45,1908,coindata
1211209423,云南省造半圆,XF,45,1908,coindata
1211209459,新疆饷银一两,XF,45,1910,coindata
1211209599,袁世凯像壹圆,XF,45,1914,coindata
1211209639,孙中山像壹圆,XF,45,1933,coindata
1211209643,袁世凯像壹圆,XF,45,1921,coindata
1211209649,北洋局造一圆,XF,45,1908,coindata
1211201803,广东省造二角,AU,53,1890,coindata
1211201805,广东省造二角,AU,53,1890,coindata
1211201809,广东省造二角,AU,53,1890,coindata
1211201811,广东省造二角,AU,53,1890,coindata
1211201819,广东省造二角,AU,53,1890,coindata
1211201835,广东省造二角,AU,53,1909,coindata
1211201841,广东省造二角,AU,53,1909,coindata
1211201849,西藏银币十两,AU,50,1951,coindata
1211201853,西藏银币十两,AU,50,1950,coindata
1211201855,西藏银币十两,AU,50,1950,coindata
1211201861,袁世凯像壹圆,AU,50,1921,coindata
1211201867,袁世凯像壹圆,AU,50,1921,coindata
1211201869,袁世凯像壹圆,AU,50,1921,coindata
1211201871,袁世凯像壹圆,AU,50,1914,coindata
1211201873,袁世凯像壹圆,AU,50,1914,coindata
1211201875,袁世凯像壹圆,AU,50,1914,coindata
1211201877,袁世凯像壹圆,AU,50,1914,coindata
1211201923,唐继尧像半圆,AU,50,1919,coindata
1211202285,大清银币壹圆,AU,53,1911,coindata
1211202315,袁世凯像壹圆,AU,50,1921,coindata
1211202317,袁世凯像壹圆,AU,50,1921,coindata
1211202319,袁世凯像壹圆,AU,50,1914,coindata
1211202321,袁世凯像壹圆,AU,50,1914,coindata
1211202323,袁世凯像壹圆,AU,50,1914,coindata
1211202325,袁世凯像壹圆,AU,50,1914,coindata
1211202327,袁世凯像壹圆,AU,50,1914,coindata
1211202329,袁世凯像壹圆,AU,50,1914,coindata
1211202331,袁世凯像壹圆,AU,50,1914,coindata
1211202333,袁世凯像壹圆,AU,50,1914,coindata
1211202335,袁世凯像壹圆,AU,50,1914,coindata
1211202647,袁世凯像壹圆,AU,53,1920,coindata
1211202649,袁世凯像壹圆,AU,50,1920,coindata
1211202653,袁世凯像壹圆,AU,50,1914,coindata
1211202655,袁世凯像壹圆,AU,50,1920,coindata
1211202659,孙中山像壹圆,AU,50,1934,coindata
1211202661,孙中山像壹圆,AU,50,1934,coindata
1211202667,孙中山像壹圆,AU,50,1934,coindata
1211203297,袁世凯像壹圆,AU,50,1920,coindata
1211203489,袁世凯像壹圆,AU,53,1921,coindata
1211203491,袁世凯像壹圆,AU,53,1914,coindata
1211203495,袁世凯像壹圆,AU,50,1914,coindata
1211203497,袁世凯像壹圆,AU,50,1914,coindata
1211203499,袁世凯像壹圆,AU,53,1914,coindata
1211203501,袁世凯像壹圆,AU,50,1914,coindata
1211203509,袁世凯像壹圆,AU,50,1914,coindata
1211203511,袁世凯像壹圆,AU,53,1914,coindata
1211204023,袁世凯像壹圆,AU,50,1914,coindata
1211204025,袁世凯像壹圆,AU,50,1914,coindata
1211204027,袁世凯像壹圆,AU,50,1914,coindata
1211204029,袁世凯像壹圆,AU,50,1914,coindata
1211204031,袁世凯像壹圆,AU,50,1914,coindata
1211204033,袁世凯像壹圆,AU,50,1914,coindata
1211204035,袁世凯像壹圆,AU,50,1914,coindata
1211204037,袁世凯像壹圆,AU,50,1914,coindata
1211204039,袁世凯像壹圆,AU,50,1914,coindata
1211204041,袁世凯像壹圆,AU,50,1914,coindata
1211204043,袁世凯像壹圆,AU,50,1914,coindata
1211204045,袁世凯像壹圆,AU,50,1914,coindata
1211204047,袁世凯像壹圆,AU,50,1914,coindata
1211204049,袁世凯像壹圆,AU,50,1914,coindata
1211204051,袁世凯像壹圆,AU,50,1914,coindata
1211204053,袁世凯像壹圆,AU,50,1914,coindata
1211204055,袁世凯像壹圆,AU,50,1921,coindata
1211204057,袁世凯像壹圆,AU,50,1921,coindata
1211204059,孙中山像壹圆,AU,50,1933,coindata
1211204061,孙中山像壹圆,AU,50,1934,coindata
1211204063,孙中山像壹圆,AU,50,1934,coindata
1211204065,孙中山像壹圆,AU,50,1934,coindata
1211204067,孙中山像壹圆,AU,50,1934,coindata
1211204069,孙中山像壹圆,AU,50,1934,coindata
1211204071,孙中山像壹圆,AU,50,1934,coindata
1211204073,孙中山像壹圆,AU,50,1934,coindata
1211204075,孙中山像壹圆,AU,50,1934,coindata
1211204077,孙中山像壹圆,AU,50,1934,coindata
1211204079,孙中山像壹圆,AU,50,1934,coindata
1211204081,孙中山像壹圆,AU,50,1934,coindata
1211204083,孙中山像壹圆,AU,50,1934,coindata
1211204085,孙中山像壹圆,AU,50,1934,coindata
1211204087,孙中山像壹圆,AU,50,1934,coindata
1211204089,孙中山像壹圆,AU,50,1934,coindata
1211204093,袁世凯像壹圆,AU,50,1914,coindata
1211204097,开国纪念壹圆,AU,53,1927,coindata
1211204101,开国纪念壹圆,AU,50,1927,coindata
1211204117,袁世凯像壹圆,AU,53,1914,coindata
1211204119,袁世凯像壹圆,AU,53,1914,coindata
1211204121,开国纪念壹圆,AU,50,1927,coindata
1211204125,袁世凯像壹圆,AU,50,1921,coindata
1211204131,云南省造半圆,AU,53,1911,coindata
1211204135,孙中山像壹圆,AU,53,1934,coindata
1211204139,云南省造半圆,AU,50,1911,coindata
1211204145,云南省造半圆,AU,53,1932,coindata
1211204153,云南省造半圆,AU,50,1911,coindata
1211204161,云南省造半圆,AU,53,1932,coindata
1211204163,云南省造半圆,AU,53,1932,coindata
1211204219,孙中山像壹圆,AU,53,1934,coindata
1211204221,孙中山像壹圆,AU,53,1934,coindata
1211204223,孙中山像壹圆,AU,53,1934,coindata
1211204225,孙中山像壹圆,AU,53,1934,coindata
1211204227,孙中山像壹圆,AU,53,1934,coindata
1211204229,孙中山像壹圆,AU,53,1934,coindata
1211204231,孙中山像壹圆,AU,53,1934,coindata
1211204233,孙中山像壹圆,AU,53,1934,coindata
1211204235,孙中山像壹圆,AU,53,1934,coindata
1211204237,孙中山像壹圆,AU,53,1934,coindata
1211204239,孙中山像壹圆,AU,53,1934,coindata
1211204241,孙中山像壹圆,AU,53,1933,coindata
1211204243,袁世凯像壹圆,AU,53,1914,coindata
1211204245,袁世凯像壹圆,AU,53,1914,coindata
1211204247,袁世凯像壹圆,AU,53,1914,coindata
1211204249,袁世凯像壹圆,AU,53,1914,coindata
1211204251,袁世凯像壹圆,AU,53,1914,coindata
1211204253,袁世凯像壹圆,AU,53,1914,coindata
1211204255,袁世凯像壹圆,AU,53,1914,coindata
1211204257,袁世凯像壹圆,AU,53,1914,coindata
1211204259,袁世凯像壹圆,AU,53,1921,coindata
1211204261,袁世凯像壹圆,AU,53,1921,coindata
1211204273,云南省造半圆,AU,50,1932,coindata
1211204275,云南省造半圆,AU,50,1932,coindata
1211204277,云南省造半圆,AU,53,1932,coindata
1211204279,云南省造半圆,AU,53,1932,coindata
1211204281,云南省造半圆,AU,53,1932,coindata
1211204283,云南省造半圆,AU,53,1932,coindata
1211204379,袁世凯像壹圆,AU,53,1914,coindata
1211204381,袁世凯像壹圆,AU,53,1914,coindata
1211204383,袁世凯像壹圆,AU,50,1914,coindata
1211204421,孙中山像壹圆,AU,50,1934,coindata
1211204423,袁世凯像壹圆,AU,50,1920,coindata
1211204427,袁世凯像壹圆,AU,50,1921,coindata
1211204441,开国纪念壹圆,AU,53,1927,coindata
1211204443,开国纪念壹圆,AU,53,1927,coindata
1211204445,开国纪念壹圆,AU,53,1927,coindata
1211204447,开国纪念壹圆,AU,53,1927,coindata
1211204449,开国纪念壹圆,AU,53,1927,coindata
